zone_pickup	zone_dropoff	hour	conditions	trip_delay
Astoria	LaGuardia Airport	21	Partially cloudy	0.5
Astoria	LaGuardia Airport	21	Rain, Partially cloudy	0.0
Astoria	LaGuardia Airport	22	Clear	0.3333333333333333
Astoria	LaGuardia Airport	22	Overcast	0.0
Astoria	LaGuardia Airport	22	Partially cloudy	0.0
Astoria	LaGuardia Airport	23	Clear	0.3333333333333333
Astoria	LaGuardia Airport	23	Partially cloudy	0.5
Astoria	LaGuardia Airport	23	Rain, Partially cloudy	0.0
Astoria	Newark Airport	3	Overcast	0.0
Astoria	Newark Airport	5	Partially cloudy	0.0
Astoria	Newark Airport	6	Clear	0.5
Astoria	Newark Airport	6	Partially cloudy	0.0
Astoria	Newark Airport	7	Partially cloudy	0.0
Astoria	Newark Airport	8	Partially cloudy	0.5
Astoria	Newark Airport	8	Rain, Overcast	0.0
Astoria	Newark Airport	13	Overcast	0.0
Astoria	Newark Airport	13	Partially cloudy	0.0
Astoria	Newark Airport	15	Partially cloudy	0.0
Astoria	Newark Airport	18	Partially cloudy	0.0
Astoria	Newark Airport	19	Clear	0.0
Astoria	Newark Airport	19	Partially cloudy	0.5
Astoria	Newark Airport	20	Rain, Partially cloudy	0.0
Astoria Park	JFK Airport	6	Clear	0.0
Astoria Park	JFK Airport	7	Clear	0.0
Astoria Park	JFK Airport	9	Partially cloudy	0.0
Astoria Park	JFK Airport	12	Clear	0.0
Astoria Park	JFK Airport	12	Partially cloudy	0.0
Astoria Park	JFK Airport	14	Partially cloudy	0.3333333333333333
Astoria Park	JFK Airport	15	Clear	0.0
Astoria Park	JFK Airport	15	Overcast	0.0
Astoria Park	JFK Airport	16	Partially cloudy	0.0
Astoria Park	JFK Airport	17	Overcast	0.0
Astoria Park	JFK Airport	17	Partially cloudy	0.5
Astoria Park	JFK Airport	19	Rain, Partially cloudy	0.0
Astoria Park	JFK Airport	21	Clear	0.0
Astoria Park	LaGuardia Airport	5	Partially cloudy	0.0
Astoria Park	LaGuardia Airport	6	Clear	0.0
Astoria Park	LaGuardia Airport	6	Partially cloudy	0.0
Astoria Park	LaGuardia Airport	6	Snow, Overcast	0.0
Astoria Park	LaGuardia Airport	8	Clear	0.0
Astoria Park	LaGuardia Airport	8	Partially cloudy	0.0
Astoria Park	LaGuardia Airport	9	Partially cloudy	0.5
Astoria Park	LaGuardia Airport	11	Clear	0.0
Astoria Park	Newark Airport	17	Partially cloudy	0.0
Auburndale	JFK Airport	8	Clear	0.0
Auburndale	JFK Airport	8	Partially cloudy	0.0
Auburndale	JFK Airport	9	Overcast	0.0
Auburndale	JFK Airport	11	Partially cloudy	0.0
Auburndale	JFK Airport	13	Clear	0.5
Auburndale	JFK Airport	13	Partially cloudy	0.5
Auburndale	JFK Airport	14	Partially cloudy	0.0
Auburndale	JFK Airport	16	Clear	0.0
Auburndale	LaGuardia Airport	6	Partially cloudy	0.0
Auburndale	LaGuardia Airport	8	Clear	0.0
Auburndale	LaGuardia Airport	8	Partially cloudy	0.0
Auburndale	LaGuardia Airport	9	Partially cloudy	0.0
Auburndale	LaGuardia Airport	10	Partially cloudy	0.0
Auburndale	LaGuardia Airport	12	Partially cloudy	0.0
Auburndale	LaGuardia Airport	13	Clear	0.0
Auburndale	LaGuardia Airport	15	Partially cloudy	0.0
Auburndale	LaGuardia Airport	19	Rain, Partially cloudy	0.0
Baisley Park	JFK Airport	0	Clear	0.3333333333333333
Baisley Park	JFK Airport	0	Partially cloudy	0.0
Baisley Park	JFK Airport	1	Clear	0.0
Baisley Park	JFK Airport	1	Overcast	0.0
Baisley Park	JFK Airport	1	Partially cloudy	0.3333333333333333
Baisley Park	JFK Airport	1	Rain, Overcast	0.0
Baisley Park	JFK Airport	1	Snow, Partially cloudy	0.0
Baisley Park	JFK Airport	2	Clear	0.0
Baisley Park	JFK Airport	2	Partially cloudy	0.0
Baisley Park	JFK Airport	2	Rain, Partially cloudy	0.5
Baisley Park	JFK Airport	3	Clear	0.3333333333333333
Baisley Park	JFK Airport	3	Partially cloudy	0.3333333333333333
Baisley Park	JFK Airport	3	Rain, Partially cloudy	0.0
Baisley Park	JFK Airport	4	Partially cloudy	0.5
Baisley Park	JFK Airport	4	Rain, Overcast	0.5
Baisley Park	JFK Airport	4	Snow, Overcast	0.0
Baisley Park	JFK Airport	5	Clear	0.5
Baisley Park	JFK Airport	5	Overcast	0.0
Baisley Park	JFK Airport	5	Partially cloudy	0.4
Baisley Park	JFK Airport	6	Clear	0.5
Baisley Park	JFK Airport	6	Overcast	0.5
Baisley Park	JFK Airport	6	Partially cloudy	0.5
Baisley Park	JFK Airport	6	Rain, Overcast	0.0
Baisley Park	JFK Airport	6	Rain, Partially cloudy	0.0
Baisley Park	JFK Airport	7	Clear	0.4
Baisley Park	JFK Airport	7	Overcast	0.5
Baisley Park	JFK Airport	7	Partially cloudy	0.42857142857142855
Baisley Park	JFK Airport	8	Clear	0.42857142857142855
Baisley Park	JFK Airport	8	Partially cloudy	0.3333333333333333
Baisley Park	JFK Airport	8	Rain, Overcast	0.0
Baisley Park	JFK Airport	9	Clear	0.5
Baisley Park	JFK Airport	9	Partially cloudy	0.42857142857142855
Baisley Park	JFK Airport	9	Rain, Overcast	0.0
Baisley Park	JFK Airport	9	Rain, Partially cloudy	0.5
Baisley Park	JFK Airport	10	Clear	0.5
Baisley Park	JFK Airport	10	Partially cloudy	0.42857142857142855
Baisley Park	JFK Airport	10	Rain, Overcast	0.5
Baisley Park	JFK Airport	10	Rain, Partially cloudy	0.5
Baisley Park	JFK Airport	11	Clear	0.4
Baisley Park	JFK Airport	11	Overcast	0.5
Baisley Park	JFK Airport	11	Partially cloudy	0.4
Baisley Park	JFK Airport	11	Rain, Overcast	0.0
Baisley Park	JFK Airport	12	Clear	0.5
Baisley Park	JFK Airport	12	Overcast	0.5
Baisley Park	JFK Airport	12	Partially cloudy	0.47058823529411764
Baisley Park	JFK Airport	12	Rain, Overcast	0.5
Baisley Park	JFK Airport	13	Clear	0.5
Baisley Park	JFK Airport	13	Overcast	0.0
Baisley Park	JFK Airport	13	Partially cloudy	0.42857142857142855
Baisley Park	JFK Airport	13	Rain, Partially cloudy	0.0
Baisley Park	JFK Airport	14	Clear	0.5
Baisley Park	JFK Airport	14	Overcast	0.0
Baisley Park	JFK Airport	14	Partially cloudy	0.46153846153846156
Baisley Park	JFK Airport	14	Rain, Overcast	0.0
Baisley Park	JFK Airport	14	Rain, Partially cloudy	0.0
Baisley Park	JFK Airport	15	Clear	0.5
Baisley Park	JFK Airport	15	Overcast	0.5
Baisley Park	JFK Airport	15	Partially cloudy	0.5
Baisley Park	JFK Airport	15	Rain, Overcast	0.0
Baisley Park	JFK Airport	15	Rain, Partially cloudy	0.3333333333333333
Baisley Park	JFK Airport	16	Clear	0.42857142857142855
Baisley Park	JFK Airport	16	Overcast	0.3333333333333333
Baisley Park	JFK Airport	16	Partially cloudy	0.47619047619047616
Baisley Park	JFK Airport	16	Rain, Overcast	0.0
Baisley Park	JFK Airport	16	Rain, Partially cloudy	0.5
Baisley Park	JFK Airport	17	Clear	0.5
Baisley Park	JFK Airport	17	Overcast	0.3333333333333333
Baisley Park	JFK Airport	17	Partially cloudy	0.47058823529411764
Baisley Park	JFK Airport	17	Rain, Overcast	0.0
Baisley Park	JFK Airport	17	Rain, Partially cloudy	0.5
Baisley Park	JFK Airport	18	Clear	0.5
Baisley Park	JFK Airport	18	Overcast	0.5
Baisley Park	JFK Airport	18	Partially cloudy	0.5
Baisley Park	JFK Airport	18	Rain, Overcast	0.5
Baisley Park	JFK Airport	18	Rain, Partially cloudy	0.0
Baisley Park	JFK Airport	19	Clear	0.5
Baisley Park	JFK Airport	19	Overcast	0.0
Baisley Park	JFK Airport	19	Partially cloudy	0.45454545454545453
Baisley Park	JFK Airport	19	Rain, Partially cloudy	0.5
Baisley Park	JFK Airport	20	Clear	0.5
Baisley Park	JFK Airport	20	Overcast	0.5
Baisley Park	JFK Airport	20	Partially cloudy	0.5
Baisley Park	JFK Airport	21	Clear	0.5
Baisley Park	JFK Airport	21	Overcast	0.5
Baisley Park	JFK Airport	21	Partially cloudy	0.5
Baisley Park	JFK Airport	21	Rain, Partially cloudy	0.5
Baisley Park	JFK Airport	22	Overcast	0.5
Baisley Park	JFK Airport	22	Partially cloudy	0.5
Baisley Park	JFK Airport	22	Rain, Overcast	0.0
Baisley Park	JFK Airport	22	Rain, Partially cloudy	0.0
Baisley Park	JFK Airport	23	Clear	0.5
Baisley Park	JFK Airport	23	Overcast	0.5
Baisley Park	JFK Airport	23	Partially cloudy	0.3333333333333333
Baisley Park	LaGuardia Airport	4	Overcast	0.0
Baisley Park	LaGuardia Airport	5	Partially cloudy	0.0
Baisley Park	LaGuardia Airport	6	Clear	0.5
Baisley Park	LaGuardia Airport	6	Partially cloudy	0.0
Baisley Park	LaGuardia Airport	6	Rain, Partially cloudy	0.0
Baisley Park	LaGuardia Airport	7	Partially cloudy	0.5
Baisley Park	LaGuardia Airport	8	Clear	0.5
Baisley Park	LaGuardia Airport	8	Overcast	0.0
Baisley Park	LaGuardia Airport	8	Partially cloudy	0.5
Baisley Park	LaGuardia Airport	9	Clear	0.4
Baisley Park	LaGuardia Airport	9	Partially cloudy	0.5
Baisley Park	LaGuardia Airport	9	Rain, Overcast	0.0
Baisley Park	LaGuardia Airport	9	Rain, Partially cloudy	0.0
Baisley Park	LaGuardia Airport	10	Clear	0.0
Baisley Park	LaGuardia Airport	10	Partially cloudy	0.5
Baisley Park	LaGuardia Airport	11	Partially cloudy	0.0
Baisley Park	LaGuardia Airport	12	Clear	0.3333333333333333
Baisley Park	LaGuardia Airport	13	Clear	0.5
Baisley Park	LaGuardia Airport	13	Overcast	0.0
Baisley Park	LaGuardia Airport	13	Partially cloudy	0.4
Baisley Park	LaGuardia Airport	14	Clear	0.0
Baisley Park	LaGuardia Airport	14	Partially cloudy	0.5
Baisley Park	LaGuardia Airport	15	Partially cloudy	0.0
Baisley Park	LaGuardia Airport	15	Rain, Partially cloudy	0.0
Baisley Park	LaGuardia Airport	16	Clear	0.0
Baisley Park	LaGuardia Airport	16	Partially cloudy	0.5
Baisley Park	LaGuardia Airport	17	Clear	0.5
Baisley Park	LaGuardia Airport	17	Partially cloudy	0.0
Baisley Park	LaGuardia Airport	18	Partially cloudy	0.5
Baisley Park	LaGuardia Airport	19	Overcast	0.5
Baisley Park	LaGuardia Airport	19	Partially cloudy	0.0
Baisley Park	LaGuardia Airport	19	Snow, Overcast	0.0
Baisley Park	LaGuardia Airport	20	Clear	0.0
Baisley Park	LaGuardia Airport	21	Clear	0.0
Baisley Park	LaGuardia Airport	21	Partially cloudy	0.0
Baisley Park	LaGuardia Airport	23	Partially cloudy	0.0
Baisley Park	Newark Airport	0	Partially cloudy	0.0
Baisley Park	Newark Airport	3	Clear	0.0
Baisley Park	Newark Airport	5	Partially cloudy	0.0
Baisley Park	Newark Airport	7	Clear	0.0
Baisley Park	Newark Airport	9	Overcast	0.0
Baisley Park	Newark Airport	9	Partially cloudy	0.5
Baisley Park	Newark Airport	10	Clear	0.0
Baisley Park	Newark Airport	10	Overcast	0.0
Baisley Park	Newark Airport	10	Partially cloudy	0.0
Baisley Park	Newark Airport	11	Clear	0.5
Baisley Park	Newark Airport	11	Partially cloudy	0.0
Baisley Park	Newark Airport	12	Clear	0.5
Baisley Park	Newark Airport	13	Partially cloudy	0.0
Baisley Park	Newark Airport	14	Clear	0.0
Baisley Park	Newark Airport	14	Partially cloudy	0.0
Baisley Park	Newark Airport	16	Clear	0.0
Baisley Park	Newark Airport	16	Rain, Overcast	0.0
Baisley Park	Newark Airport	16	Rain, Partially cloudy	0.0
Baisley Park	Newark Airport	17	Partially cloudy	0.0
Baisley Park	Newark Airport	18	Overcast	0.0
Baisley Park	Newark Airport	18	Partially cloudy	0.0
Baisley Park	Newark Airport	18	Rain, Overcast	0.0
Baisley Park	Newark Airport	18	Rain, Partially cloudy	0.0
Baisley Park	Newark Airport	19	Partially cloudy	0.0
Baisley Park	Newark Airport	20	Partially cloudy	0.0
Baisley Park	Newark Airport	21	Partially cloudy	0.0
Baisley Park	Newark Airport	22	Overcast	0.0
Baisley Park	Newark Airport	22	Partially cloudy	0.5
Baisley Park	Newark Airport	22	Rain, Overcast	0.0
Baisley Park	Newark Airport	23	Clear	0.0
Bath Beach	JFK Airport	3	Partially cloudy	0.5
Bath Beach	JFK Airport	6	Partially cloudy	0.0
Bath Beach	JFK Airport	7	Partially cloudy	0.0
Bath Beach	JFK Airport	8	Partially cloudy	0.0
Bath Beach	JFK Airport	12	Clear	0.0
Bath Beach	JFK Airport	13	Clear	0.0
Bath Beach	JFK Airport	14	Partially cloudy	0.0
Bath Beach	JFK Airport	15	Partially cloudy	0.0
Bath Beach	JFK Airport	16	Overcast	0.0
Bath Beach	JFK Airport	16	Partially cloudy	0.5
Bath Beach	JFK Airport	16	Rain, Partially cloudy	0.0
Bath Beach	JFK Airport	17	Partially cloudy	0.0
Bath Beach	JFK Airport	19	Clear	0.0
Bath Beach	JFK Airport	20	Partially cloudy	0.0
Bath Beach	JFK Airport	20	Snow, Partially cloudy	0.0
Bath Beach	JFK Airport	22	Partially cloudy	0.0
Bath Beach	Newark Airport	0	Rain, Partially cloudy	0.0
Bath Beach	Newark Airport	10	Partially cloudy	0.0
Bath Beach	Newark Airport	14	Partially cloudy	0.0
Bath Beach	Newark Airport	19	Partially cloudy	0.0
Bath Beach	Newark Airport	21	Clear	0.0
Battery Park	JFK Airport	4	Clear	0.5
Battery Park	JFK Airport	4	Partially cloudy	0.5
Battery Park	JFK Airport	4	Snow, Partially cloudy	0.0
Battery Park	JFK Airport	5	Clear	0.4
Battery Park	JFK Airport	5	Overcast	0.5
Battery Park	JFK Airport	6	Clear	0.5
Battery Park	JFK Airport	6	Overcast	0.0
Battery Park	JFK Airport	6	Partially cloudy	0.5
Battery Park	JFK Airport	7	Clear	0.5
Battery Park	JFK Airport	7	Overcast	0.5
Battery Park	JFK Airport	7	Partially cloudy	0.3333333333333333
Battery Park	JFK Airport	8	Clear	0.42857142857142855
Battery Park	JFK Airport	8	Partially cloudy	0.0
Battery Park	JFK Airport	8	Rain, Overcast	0.0
Battery Park	JFK Airport	9	Clear	0.5
Battery Park	JFK Airport	9	Overcast	0.5
Battery Park	JFK Airport	9	Partially cloudy	0.3333333333333333
Battery Park	JFK Airport	10	Clear	0.3333333333333333
Battery Park	JFK Airport	10	Overcast	0.0
Battery Park	JFK Airport	10	Partially cloudy	0.42857142857142855
Battery Park	JFK Airport	10	Rain, Overcast	0.0
Battery Park	JFK Airport	10	Rain, Partially cloudy	0.0
Battery Park	JFK Airport	11	Clear	0.5
Battery Park	JFK Airport	11	Overcast	0.0
Battery Park	JFK Airport	11	Partially cloudy	0.5
Battery Park	JFK Airport	12	Clear	0.5
Battery Park	JFK Airport	12	Overcast	0.5
Battery Park	JFK Airport	12	Partially cloudy	0.5
Battery Park	JFK Airport	12	Rain, Partially cloudy	0.4
Battery Park	JFK Airport	12	Snow, Overcast	0.0
Battery Park	JFK Airport	13	Clear	0.5
Battery Park	JFK Airport	13	Overcast	0.3333333333333333
Battery Park	JFK Airport	13	Partially cloudy	0.46153846153846156
Battery Park	JFK Airport	14	Clear	0.5
Battery Park	JFK Airport	14	Overcast	0.5
Battery Park	JFK Airport	14	Partially cloudy	0.5
Battery Park	JFK Airport	14	Rain, Partially cloudy	0.5
Battery Park	JFK Airport	15	Clear	0.4
Battery Park	JFK Airport	15	Overcast	0.42857142857142855
Battery Park	JFK Airport	15	Partially cloudy	0.5
Battery Park	JFK Airport	16	Clear	0.42857142857142855
Battery Park	JFK Airport	16	Overcast	0.0
Battery Park	JFK Airport	16	Partially cloudy	0.4838709677419355
Battery Park	JFK Airport	16	Rain, Overcast	0.0
Battery Park	JFK Airport	16	Rain, Partially cloudy	0.5
Battery Park	JFK Airport	17	Clear	0.5
Battery Park	JFK Airport	17	Overcast	0.3333333333333333
Battery Park	JFK Airport	17	Partially cloudy	0.4444444444444444
Battery Park	JFK Airport	17	Rain, Partially cloudy	0.0
Battery Park	JFK Airport	18	Clear	0.3333333333333333
Battery Park	JFK Airport	18	Overcast	0.0
Battery Park	JFK Airport	18	Partially cloudy	0.3333333333333333
Battery Park	JFK Airport	18	Rain, Partially cloudy	0.0
Battery Park	JFK Airport	19	Clear	0.5
Battery Park	JFK Airport	19	Overcast	0.0
Battery Park	JFK Airport	19	Partially cloudy	0.0
Battery Park	JFK Airport	19	Rain, Partially cloudy	0.0
Battery Park	JFK Airport	20	Clear	0.0
Battery Park	JFK Airport	20	Partially cloudy	0.5
Battery Park	JFK Airport	20	Rain, Partially cloudy	0.5
Battery Park	JFK Airport	21	Partially cloudy	0.0
Battery Park	JFK Airport	21	Rain, Overcast	0.0
Battery Park	JFK Airport	22	Partially cloudy	0.5
Battery Park	LaGuardia Airport	2	Overcast	0.0
Battery Park	LaGuardia Airport	4	Partially cloudy	0.0
Battery Park	LaGuardia Airport	5	Partially cloudy	0.5
Battery Park	LaGuardia Airport	6	Partially cloudy	0.0
Battery Park	LaGuardia Airport	7	Clear	0.0
Battery Park	LaGuardia Airport	7	Overcast	0.0
Battery Park	LaGuardia Airport	7	Partially cloudy	0.3333333333333333
Battery Park	LaGuardia Airport	7	Rain, Overcast	0.0
Battery Park	LaGuardia Airport	8	Clear	0.3333333333333333
Battery Park	LaGuardia Airport	8	Partially cloudy	0.0
Battery Park	LaGuardia Airport	9	Clear	0.5
Battery Park	LaGuardia Airport	9	Overcast	0.0
Battery Park	LaGuardia Airport	9	Partially cloudy	0.5
Battery Park	LaGuardia Airport	10	Clear	0.3333333333333333
Battery Park	LaGuardia Airport	10	Overcast	0.5
Battery Park	LaGuardia Airport	10	Partially cloudy	0.4444444444444444
Battery Park	LaGuardia Airport	11	Clear	0.5
Battery Park	LaGuardia Airport	11	Overcast	0.5
Battery Park	LaGuardia Airport	11	Partially cloudy	0.4666666666666667
Battery Park	LaGuardia Airport	11	Rain, Partially cloudy	0.5
Battery Park	LaGuardia Airport	12	Clear	0.5
Battery Park	LaGuardia Airport	12	Overcast	0.4
Battery Park	LaGuardia Airport	12	Partially cloudy	0.47058823529411764
Battery Park	LaGuardia Airport	12	Rain, Overcast	0.0
Battery Park	LaGuardia Airport	12	Rain, Partially cloudy	0.0
Battery Park	LaGuardia Airport	13	Clear	0.5
Battery Park	LaGuardia Airport	13	Overcast	0.5
Battery Park	LaGuardia Airport	13	Partially cloudy	0.5
Battery Park	LaGuardia Airport	13	Rain, Partially cloudy	0.5
Battery Park	LaGuardia Airport	14	Clear	0.5
Battery Park	LaGuardia Airport	14	Overcast	0.5
Battery Park	LaGuardia Airport	14	Partially cloudy	0.4838709677419355
Battery Park	LaGuardia Airport	14	Rain, Overcast	0.0
Battery Park	LaGuardia Airport	14	Rain, Partially cloudy	0.4
Battery Park	LaGuardia Airport	15	Clear	0.46153846153846156
Battery Park	LaGuardia Airport	15	Overcast	0.4
Battery Park	LaGuardia Airport	15	Partially cloudy	0.4827586206896552
Battery Park	LaGuardia Airport	15	Rain, Partially cloudy	0.4
Battery Park	LaGuardia Airport	15	Snow, Overcast	0.5
Battery Park	LaGuardia Airport	16	Clear	0.42857142857142855
Battery Park	LaGuardia Airport	16	Overcast	0.5
Battery Park	LaGuardia Airport	16	Partially cloudy	0.4666666666666667
Battery Park	LaGuardia Airport	17	Clear	0.5
Battery Park	LaGuardia Airport	17	Overcast	0.5
Battery Park	LaGuardia Airport	17	Partially cloudy	0.4444444444444444
Battery Park	LaGuardia Airport	17	Rain, Partially cloudy	0.0
Battery Park	LaGuardia Airport	18	Clear	0.5
Battery Park	LaGuardia Airport	18	Overcast	0.0
Battery Park	LaGuardia Airport	18	Partially cloudy	0.5
Battery Park	LaGuardia Airport	19	Overcast	0.0
Battery Park	LaGuardia Airport	19	Partially cloudy	0.5
Battery Park	LaGuardia Airport	21	Partially cloudy	0.0
Battery Park	Newark Airport	7	Clear	0.0
Battery Park	Newark Airport	7	Partially cloudy	0.5
Battery Park	Newark Airport	8	Partially cloudy	0.5
Battery Park	Newark Airport	8	Rain, Partially cloudy	0.0
Battery Park	Newark Airport	9	Clear	0.0
Battery Park	Newark Airport	10	Clear	0.5
Battery Park	Newark Airport	10	Partially cloudy	0.5
Battery Park	Newark Airport	10	Snow, Partially cloudy	0.0
Battery Park	Newark Airport	11	Clear	0.0
Battery Park	Newark Airport	11	Overcast	0.0
Battery Park	Newark Airport	11	Partially cloudy	0.0
Battery Park	Newark Airport	12	Clear	0.3333333333333333
Battery Park	Newark Airport	12	Overcast	0.3333333333333333
Battery Park	Newark Airport	12	Partially cloudy	0.5
Battery Park	Newark Airport	12	Rain, Overcast	0.0
Battery Park	Newark Airport	13	Clear	0.5
Battery Park	Newark Airport	13	Partially cloudy	0.4
Battery Park	Newark Airport	13	Rain, Overcast	0.0
Battery Park	Newark Airport	14	Clear	0.5
Battery Park	Newark Airport	14	Overcast	0.5
Battery Park	Newark Airport	14	Partially cloudy	0.5
Battery Park	Newark Airport	14	Rain, Partially cloudy	0.0
Battery Park	Newark Airport	14	Snow, Partially cloudy	0.0
Battery Park	Newark Airport	15	Clear	0.3333333333333333
Battery Park	Newark Airport	15	Overcast	0.0
Battery Park	Newark Airport	15	Partially cloudy	0.5
Battery Park	Newark Airport	16	Clear	0.5
Battery Park	Newark Airport	16	Partially cloudy	0.5
Battery Park	Newark Airport	16	Rain, Overcast	0.0
Battery Park	Newark Airport	16	Rain, Partially cloudy	0.0
Battery Park	Newark Airport	17	Partially cloudy	0.5
Battery Park	Newark Airport	17	Rain, Partially cloudy	0.0
Battery Park	Newark Airport	18	Partially cloudy	0.5
Battery Park	Newark Airport	19	Clear	0.5
Battery Park	Newark Airport	19	Partially cloudy	0.0
Battery Park City	JFK Airport	0	Clear	0.3333333333333333
Battery Park City	JFK Airport	0	Overcast	0.0
Battery Park City	JFK Airport	0	Partially cloudy	0.3333333333333333
Battery Park City	JFK Airport	1	Clear	0.3333333333333333
Battery Park City	JFK Airport	1	Partially cloudy	0.3333333333333333
Battery Park City	JFK Airport	2	Overcast	0.0
Battery Park City	JFK Airport	2	Partially cloudy	0.4
Battery Park City	JFK Airport	2	Rain, Overcast	0.0
Battery Park City	JFK Airport	2	Rain, Partially cloudy	0.0
Battery Park City	JFK Airport	2	Snow, Partially cloudy	0.0
Battery Park City	JFK Airport	3	Clear	0.5
Battery Park City	JFK Airport	3	Overcast	0.42857142857142855
Battery Park City	JFK Airport	3	Partially cloudy	0.5
Battery Park City	JFK Airport	3	Rain, Overcast	0.5
Battery Park City	JFK Airport	3	Snow, Overcast	0.5
Battery Park City	JFK Airport	4	Clear	0.49411764705882355
Battery Park City	JFK Airport	4	Overcast	0.48
Battery Park City	JFK Airport	4	Partially cloudy	0.48623853211009177
Battery Park City	JFK Airport	4	Rain, Overcast	0.4444444444444444
Battery Park City	JFK Airport	4	Rain, Partially cloudy	0.5
Battery Park City	JFK Airport	4	Snow, Overcast	0.5
Battery Park City	JFK Airport	4	Snow, Partially cloudy	0.0
Battery Park City	JFK Airport	5	Clear	0.49746192893401014
Battery Park City	JFK Airport	5	Overcast	0.5
Battery Park City	JFK Airport	5	Partially cloudy	0.4968152866242038
Battery Park City	JFK Airport	5	Rain, Overcast	0.5
Battery Park City	JFK Airport	5	Rain, Partially cloudy	0.5
Battery Park City	JFK Airport	5	Snow, Overcast	0.5
